2026-04-25 03:12:06,711 - Using language: go
2026-04-25 03:12:25,674 - Potential files: ['go.mod', '.github/workflows', 'README.md', '.golangci.yaml', 'Makefile', 'Makefile-test.mk', 'docs/README.md', 'Makefile-verify.mk', '.github/dependabot.yml', 'Dockerfile', '.golangci-kal.yaml', 'go.sum', 'cloudbuild.yaml', 'Makefile-deps.mk', 'CONTRIBUTING.md']   -- <step_cost> input_tok: 2740, output_tok: 1222, cost_usd: nan </step_cost>
2026-04-25 03:12:25,674 - Start determine relevance of these files...
2026-04-25 03:12:28,599 - File: go.mod - <rel>Yes</rel>   -- <step_cost> input_tok: 3337, output_tok: 151, cost_usd: nan </step_cost>
2026-04-25 03:12:30,629 - File: README.md - <rel>No</rel>   -- <step_cost> input_tok: 3004, output_tok: 47, cost_usd: nan </step_cost>
2026-04-25 03:12:33,046 - File: .golangci.yaml - <rel>No</rel>   -- <step_cost> input_tok: 1135, output_tok: 70, cost_usd: nan </step_cost>
2026-04-25 03:12:35,064 - File: Makefile - <rel>Yes</rel>   -- <step_cost> input_tok: 6746, output_tok: 46, cost_usd: nan </step_cost>
2026-04-25 03:12:37,188 - File: Makefile-test.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 8111, output_tok: 39, cost_usd: nan </step_cost>
2026-04-25 03:12:39,154 - File: docs/README.md - <rel>No</rel>   -- <step_cost> input_tok: 176, output_tok: 38, cost_usd: nan </step_cost>
2026-04-25 03:12:42,538 - File: Makefile-verify.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 3275, output_tok: 117, cost_usd: nan </step_cost>
2026-04-25 03:12:44,223 - File: .github/dependabot.yml - <rel>No</rel>   -- <step_cost> input_tok: 708, output_tok: 45, cost_usd: nan </step_cost>
2026-04-25 03:12:46,306 - File: Dockerfile - <rel>Yes</rel>   -- <step_cost> input_tok: 333, output_tok: 77, cost_usd: nan </step_cost>
2026-04-25 03:12:48,468 - File: .golangci-kal.yaml - <rel>No</rel>   -- <step_cost> input_tok: 1590, output_tok: 73, cost_usd: nan </step_cost>
2026-04-25 03:12:52,877 - File: go.sum - <rel>No</rel>   -- <step_cost> input_tok: 24667, output_tok: 132, cost_usd: nan </step_cost>
2026-04-25 03:12:54,710 - File: cloudbuild.yaml - <rel>No</rel>   -- <step_cost> input_tok: 452, output_tok: 49, cost_usd: nan </step_cost>
2026-04-25 03:12:57,337 - File: Makefile-deps.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 5027, output_tok: 82, cost_usd: nan </step_cost>
2026-04-25 03:13:00,081 - File: CONTRIBUTING.md - <rel>Yes</rel>   -- <step_cost> input_tok: 1396, output_tok: 109, cost_usd: nan </step_cost>
2026-04-25 03:13:00,081 - Located related files: ['go.mod', 'Makefile', 'Makefile-test.mk', 'Makefile-verify.mk', 'Dockerfile', 'Makefile-deps.mk', 'CONTRIBUTING.md']
2026-04-25 03:13:03,418 - Selected base image: golang:1.25   -- <step_cost> input_tok: 27517, output_tok: 57, cost_usd: nan </step_cost>
2026-04-25 03:13:03,455 - Starting bash session in container based on image: golang:1.25
2026-04-25 03:13:03,455 - Docker attempt 1/3
2026-04-25 03:13:17,718 - Session started successfully: <launch.core.runtime.SetupRuntime object at 0x723dba816840>
2026-04-25 03:13:18,418 - Repo root in the host cleaned up: /home/v-kenanli/SWE-bench-Live/launch/data/go/playground/kubernetes-sigs__kueue-9866/repo
2026-04-25 03:13:18,421 - Setting up environment for language: go
2026-04-25 03:13:18,421 - No language-specific server needed
2026-04-25 03:13:18,465 - setup state: None, 0, None ... 
2026-04-25 03:13:18,465 - ----------Start setup conversation----------
2026-04-25 03:13:22,621 - 
================================== Ai Message ==================================

Thought: I need to download Go module dependencies first.
Action: <command>go mod download</command>

 -- <step_cost> input_tok: 30679, output_tok: 49, cost_usd: nan </step_cost>


 -- <step_cost> input_tok: 45481, output_tok: 318, cost_usd: nan </step_cost>

2026-04-25 03:13:48,546 - 
================================ Human Message =================================

Observation:
go mod download

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:13:51,772 - 
================================== Ai Message ==================================

Thought: Build the project before running tests.
Action: <command>go build ./...</command>

 -- <step_cost> input_tok: 30750, output_tok: 44, cost_usd: nan </step_cost>


 -- <step_cost> input_tok: 45539, output_tok: 27, cost_usd: nan </step_cost>

2026-04-25 03:18:18,441 - 
================================ Human Message =================================

Observation:
go build ./...

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:18:21,419 - 
================================== Ai Message ==================================

Thought: Now run the Go test suite across all modules.
Action: <command>go test ./...</command>

 -- <step_cost> input_tok: 30820, output_tok: 27, cost_usd: nan </step_cost>

2026-04-25 03:33:31,913 - 
================================ Human Message =================================

Observation:
go test ./...
ok  	sigs.k8s.io/kueue/apis/config/v1beta1	0.025s
2026-04-25 03:33:45,319 - 
================================ Human Message =================================

Observation:
sed -n '1,160p' test/performance/scheduler/checker/checker_test.go
/*
Copyright The Kubernetes Authors.

Licensed under the Apache License, Version 2.0 (the "License");
you may not use this file except in compliance with the License.
You may obtain a copy of the License at

    http://www.apache.org/licenses/LICENSE-2.0

Unless required by applicable law or agreed to in writing, software
distributed under the License is distributed on an "AS IS" BASIS,
WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
See the License for the specific language governing permissions and
limitations under the License.
*/

package checker

import (
	"flag"
	"os"
	"testing"

	"sigs.k8s.io/yaml"

	"sigs.k8s.io/kueue/test/performance/scheduler/runner/recorder"
	"sigs.k8s.io/kueue/test/performance/scheduler/runner/stats"
)

var (
	summaryFile  = flag.String("summary", "", "the runner summary report")
	cmdStatsFile = flag.String("cmdStats", "", "command stats yaml file")
	rangeFile    = flag.String("range", "", "expectations range file")
)

type RangeSpec struct {
	Cmd struct {
		MaxWallMs int64 `json:"maxWallMs"`
	} `json:"cmd"`
	ClusterQueueClassesMinUsage      map[string]float64 `json:"clusterQueueClassesMinUsage"`
	WlClassesMaxAvgTimeToAdmissionMs map[string]int64   `json:"wlClassesMaxAvgTimeToAdmissionMs"`
}

func TestScalability(t *testing.T) {
	summaryBytes, err := os.ReadFile(*summaryFile)
	if err != nil {
		t.Fatalf("Unable to read summary: %s", err)
	}

	summary := recorder.Summary{}

	err = yaml.UnmarshalStrict(summaryBytes, &summary)
	if err != nil {
		t.Fatalf("Unable to unmarshal summary: %s", err)
	}

	cmdStatsBytes, err := os.ReadFile(*cmdStatsFile)
	if err != nil {
		t.Fatalf("Unable to read command stats: %s", err)
	}

	cmdStats := stats.CmdStats{}
	err = yaml.UnmarshalStrict(cmdStatsBytes, &cmdStats)
	if err != nil {
		t.Fatalf("Unable to unmarshal command stats: %s", err)
	}

	rangeBytes, err := os.ReadFile(*rangeFile)
	if err != nil {
		t.Fatalf("Unable to read range spec: %s", err)
	}

	rangeSpec := RangeSpec{}
	err = yaml.UnmarshalStrict(rangeBytes, &rangeSpec)
	if err != nil {
		t.Fatalf("Unable to unmarshal range spec: %s", err)
	}

	t.Run("CommandStats", func(t *testing.T) {
		if cmdStats.WallMs > rangeSpec.Cmd.MaxWallMs {
			t.Errorf("Wall time %dms is greater than maximum expected %dms", cmdStats.WallMs, rangeSpec.Cmd.MaxWallMs)
		}
	})

	t.Run("ClusterQueueClasses", func(t *testing.T) {
		for c, cqcSummary := range summary.ClusterQueueClasses {
			t.Run(c, func(t *testing.T) {
				expected, found := rangeSpec.ClusterQueueClassesMinUsage[c]
				if !found {
					t.Fatalf("Unexpected class")
				}
				elapsedMs := cqcSummary.LastEventTime.Sub(cqcSummary.FirstEventTime).Milliseconds()
				if cqcSummary.NominalQuota == 0 || elapsedMs == 0 {
					t.Fatalf("Invalid data: NominalQuota=%d, elapsedMs=%d", cqcSummary.NominalQuota, elapsedMs)
				}
				actual := float64(cqcSummary.CPUUsed) * 100 / (float64(cqcSummary.NominalQuota) * float64(elapsedMs))
				if actual < expected {
					t.Errorf("Usage %.2f%% is less then expected %.2f%%", actual, expected)
				}
			})
		}
	})

	t.Run("WorkloadClasses", func(t *testing.T) {
		for c, wlcSummary := range summary.WorkloadClasses {
			t.Run(c, func(t *testing.T) {
				expected, found := rangeSpec.WlClassesMaxAvgTimeToAdmissionMs[c]
				if !found {
					t.Fatalf("Unexpected class")
				}
				if wlcSummary.AverageTimeToAdmissionMs > expected {
					t.Errorf("Average wait for admission %dms is more then expected %dms", wlcSummary.AverageTimeToAdmissionMs, expected)
				}
			})
		}
	})
}

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:33:54,793 - 
================================== Ai Message ==================================

Thought: The failing performance test expects summary/range files, so I need to locate sample fixtures to pass as flags or decide how to skip it.
Action: <command>ls -la test/performance/scheduler</command>

 -- <step_cost> input_tok: 37529, output_tok: 397, cost_usd: nan </step_cost>

2026-04-25 03:33:54,803 - 
================================ Human Message =================================

Observation:
ls -la test/performance/scheduler
total 32
drwxr-xr-x 6 root root 4096 Apr 25 03:13 .
drwxr-xr-x 4 root root 4096 Apr 25 03:13 ..
-rw-r--r-- 1 root root 5698 Apr 25 03:13 README.md
drwxr-xr-x 2 root root 4096 Apr 25 03:13 checker
drwxr-xr-x 4 root root 4096 Apr 25 03:13 configs
drwxr-xr-x 2 root root 4096 Apr 25 03:13 minimalkueue
drwxr-xr-x 7 root root 4096 Apr 25 03:13 runner

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:34:02,570 - 
================================== Ai Message ==================================

Thought: Find how integration tests locate envtest assets to fix missing etcd.
Action: <command>rg "KUBEBUILDER_ASSETS" -n test</command>

 -- <step_cost> input_tok: 37794, output_tok: 336, cost_usd: nan </step_cost>

2026-04-25 03:34:02,580 - 
================================ Human Message =================================

Observation:
rg "KUBEBUILDER_ASSETS" -n test
bash: rg: command not found

root@c11a630b6f8b:/testbed $

exit code: 127

2026-04-25 03:34:08,345 - 
================================== Ai Message ==================================

Thought: Use grep since ripgrep is missing to locate KUBEBUILDER_ASSETS usage.
Action: <command>grep -R "KUBEBUILDER_ASSETS" -n test</command>

 -- <step_cost> input_tok: 37908, output_tok: 200, cost_usd: nan </step_cost>

2026-04-25 03:34:08,371 - 
================================ Human Message =================================

Observation:
grep -R "KUBEBUILDER_ASSETS" -n test
test/integration/singlecluster/kueuectl/suite_test.go:67:	kassetsPath = os.Getenv("KUBEBUILDER_ASSETS")

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:34:40,612 - 
================================== Ai Message ==================================

Thought: Check what performance scheduler config files exist to satisfy TestScalability inputs.
Action: <command>ls -la test/performance/scheduler/configs</command>

 -- <step_cost> input_tok: 38056, output_tok: 1652, cost_usd: nan </step_cost>

2026-04-25 03:34:40,624 - 
================================ Human Message =================================

Observation:
ls -la test/performance/scheduler/configs
total 16
drwxr-xr-x 4 root root 4096 Apr 25 03:13 .
drwxr-xr-x 6 root root 4096 Apr 25 03:13 ..
drwxr-xr-x 2 root root 4096 Apr 25 03:13 baseline
drwxr-xr-x 2 root root 4096 Apr 25 03:13 tas

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:34:45,874 - 
================================== Ai Message ==================================

Thought: Check performance scheduler README to see how its tests are meant to run and whether flags are required.
Action: <command>sed -n '1,200p' test/performance/scheduler/README.md</command>

 -- <step_cost> input_tok: 38244, output_tok: 167, cost_usd: nan </step_cost>

2026-04-25 03:34:45,886 - 
================================ Human Message =================================

Observation:
sed -n '1,200p' test/performance/scheduler/README.md
# Scalability test

Is a test meant to detect regressions in the Kueue's overall scheduling capabilities. 

# Components
In order to achieve this the following components are used:

## Runner

An application able to:
- generate a set of Kueue specific objects based on a config following the schema of [generator.yaml](`./configs/baseline/generator.yaml`)
- mimic the execution of the workloads
- monitor the created object and generate execution statistics based on the received events

Optionally it's able to run an instance of [minimalkueue](#MinimalKueue) in a dedicated [envtest](https://book.kubebuilder.io/reference/envtest.html) environment.

## MinimalKueue

A light version of the Kueue's controller manager consisting only of the core controllers and the scheduler.

It is designed to offer the Kueue scheduling capabilities without any additional components which may flood the optional cpu profiles taken during it's execution.


## Checker

Checks the results of a performance-scheduler against a set of expected value defined as [rangespec.yaml](configs/baseline/rangespec.yaml).

# Usage

## Run in an existing cluster

```bash
make run-performance-scheduler-in-cluster
```

Will run a performance-scheduler scenario against an existing cluster (connectable by the host's default kubeconfig), and store the resulting artifacts in `$(PROJECT_DIR)/artifacts/run-performance-scheduler-in-cluster`.

The generation config to be used can be set in `SCALABILITY_GENERATOR_CONFIG` by default using `$(PROJECT_DIR)/test/performance/scheduler/configs/baseline/generator.yaml`

Setting `SCALABILITY_SCRAPE_INTERVAL` to an interval value and `SCALABILITY_SCRAPE_URL` to an URL exposing kueue's metrics will cause the scalability runner to scrape that URL every interval and store the results in `$(PROJECT_DIR)/artifacts/run-performance-scheduler-in-cluster/metricsDump.tgz`.

Check [installation guide](https://kueue.sigs.k8s.io/docs/installation) for cluster and [observability](https://kueue.sigs.k8s.io/docs/installation/#add-metrics-scraping-for-prometheus-operator).

## Run with minimalkueue

```bash
make run-performance-scheduler
```

Will run a performance-scheduler scenario against an [envtest](https://book.kubebuilder.io/reference/envtest.html) environment
and an instance of minimalkueue.
The resulting artifacts are stored in `$(PROJECT_DIR)/artifacts/run-performance-scheduler`.

The generation config to be used can be set in `SCALABILITY_GENERATOR_CONFIG` by default using `$(PROJECT_DIR)/test/performance/scheduler/configs/baseline/generator.yaml`

Setting `SCALABILITY_CPU_PROFILE=1` will generate a cpuprofile of minimalkueue in `$(PROJECT_DIR)/artifacts/run-performance-scheduler/minimalkueue.cpu.prof`

Setting `SCALABILITY_KUEUE_LOGS=1` will save the logs of minimalkueue in `$(PROJECT_DIR)/artifacts/run-performance-scheduler/minimalkueue.out.log` and `$(PROJECT_DIR)/artifacts/run-performance-scheduler/minimalkueue.err.log`

Setting `SCALABILITY_SCRAPE_INTERVAL` to an interval value (e.g. `1s`) will expose the metrics of `minimalkueue` and have them collected by the scalability runner in `$(PROJECT_DIR)/artifacts/run-performance-scheduler/metricsDump.tgz` every interval.

## Run performance-scheduler test

```bash
make test-performance-scheduler
```

Runs the performance-scheduler with minimalkueue and checks the results against `$(PROJECT_DIR)/test/performance/scheduler/configs/baseline/rangespec.yaml`

## Scrape result

The scrape result `metricsDump.tgz` contains a set of `<ts>.prometheus` files, where `ts` is the millisecond representation of the epoch time at the moment each scrape was stared and can be used during the import in a visualization tool.

If an instance of [VictoriaMetrics](https://docs.victoriametrics.com/) listening at `http://localhost:8428` is used, a metrics dump can be imported like:

```bash
 TMPDIR=$(mktemp -d)
 tar -xf ./artifacts/run-performance-scheduler/metricsDump.tgz -C $TMPDIR
 for file in ${TMPDIR}/*.prometheus; do timestamp=$(basename "$file" .prometheus);  curl -vX POST -T "$file" http://localhost:8428/api/v1/import/prometheus?timestamp="$timestamp"; done
 rm -r $TMPDIR

```

## TAS (Topology Aware Scheduling) Tests

The performance test framework supports TAS features using the same infrastructure with the `--enableTAS` flag. TAS tests measure performance with:
- Hierarchical topology (blocks → racks → nodes)
- Nodes with topology labels
- Workloads with topology constraints (required, preferred, balanced)

### Run TAS tests

```bash
# Run with minimalkueue in envtest
make run-tas-performance-scheduler

# Run in existing cluster
make run-tas-performance-scheduler-in-cluster

# Run and validate against thresholds
make test-tas-performance-scheduler
```

Same environment variables as standard tests apply (`SCALABILITY_CPU_PROFILE`, `SCALABILITY_KUEUE_LOGS`, etc.).
Results are stored in `$(PROJECT_DIR)/artifacts/run-tas-performance-scheduler/`.

### TAS configuration

TAS config (`configs/tas/generator.yaml`) extends the standard format with:

```yaml
topology:
  name: "default-topology"
  levels:
    - name: rack
      count: 10
      nodeLabel: "cloud.provider.com/topology-rack"
    - name: node
      count: 64
      nodeLabel: "kubernetes.io/hostname"
      capacity:
        cpu: "96"
        memory: "256Gi"

resourceFlavor:
  name: "tas-flavor"
  nodeLabel: "tas-node-group"

cohorts:
  # TAS workloads add:
  # - podCount: number of pods (default 1)
  # - tasConstraint: "required", "preferred", or "balanced"
  # - tasLevel: topology level label
  # - sliceSize: pods per slice for balanced placement
```

Performance thresholds are defined in `configs/tas/rangespec.yaml`.

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:35:13,575 - 
================================== Ai Message ==================================

Thought: Check for any TestMain or build tags in the performance checker package that could control execution.
Action: <command>ls -la test/performance/scheduler/checker</command>

 -- <step_cost> input_tok: 39726, output_tok: 1456, cost_usd: nan </step_cost>

2026-04-25 03:35:13,586 - 
================================ Human Message =================================

Observation:
ls -la test/performance/scheduler/checker
total 12
drwxr-xr-x 2 root root 4096 Apr 25 03:13 .
drwxr-xr-x 6 root root 4096 Apr 25 03:13 ..
-rw-r--r-- 1 root root 3540 Apr 25 03:13 checker_test.go

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:36:23,190 - 
================================== Ai Message ==================================

Thought: Check if the performance tests are gated by build tags or skip logic elsewhere.
Action: <command>grep -R "go:build" -n test/performance</command>

 -- <step_cost> input_tok: 39897, output_tok: 4078, cost_usd: nan </step_cost>

2026-04-25 03:36:23,203 - 
================================ Human Message =================================

Observation:
grep -R "go:build" -n test/performance

root@c11a630b6f8b:/testbed $

exit code: 1

2026-04-25 03:37:53,133 - 
================================== Ai Message ==================================

Thought: Inspect the Summary struct used by the performance checker to craft valid default YAML fixtures.
Action: <command>sed -n '1,200p' test/performance/scheduler/runner/recorder/summary.go</command>

 -- <step_cost> input_tok: 40004, output_tok: 5262, cost_usd: nan </step_cost>

2026-04-25 03:37:53,145 - 
================================ Human Message =================================

Observation:
sed -n '1,200p' test/performance/scheduler/runner/recorder/summary.go
sed: can't read test/performance/scheduler/runner/recorder/summary.go: No such file or directory

root@c11a630b6f8b:/testbed $

exit code: 2

2026-04-25 03:37:55,834 - 
================================== Ai Message ==================================

Thought: List the recorder directory to locate the summary struct definition.
Action: <command>ls -la test/performance/scheduler/runner/recorder</command>

 -- <step_cost> input_tok: 40163, output_tok: 53, cost_usd: nan </step_cost>

2026-04-25 03:37:55,846 - 
================================ Human Message =================================

Observation:
ls -la test/performance/scheduler/runner/recorder
total 24
drwxr-xr-x 2 root root  4096 Apr 25 03:13 .
drwxr-xr-x 7 root root  4096 Apr 25 03:13 ..
-rw-r--r-- 1 root root 12636 Apr 25 03:13 recorder.go

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:40:34,565 - 
================================== Ai Message ==================================

Thought: Inspect the recorder Summary struct to craft dummy performance artifacts if needed.
Action: <command>sed -n '1,220p' test/performance/scheduler/runner/recorder/recorder.go</command>

 -- <step_cost> input_tok: 40337, output_tok: 9415, cost_usd: nan </step_cost>

2026-04-25 03:40:34,578 - 
================================ Human Message =================================

Observation:
sed -n '1,220p' test/performance/scheduler/runner/recorder/recorder.go
/*
Copyright The Kubernetes Authors.

Licensed under the Apache License, Version 2.0 (the "License");
you may not use this file except in compliance with the License.
You may obtain a copy of the License at

    http://www.apache.org/licenses/LICENSE-2.0

Unless required by applicable law or agreed to in writing, software
distributed under the License is distributed on an "AS IS" BASIS,
WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
See the License for the specific language governing permissions and
limitations under the License.
*/

package recorder

import (
	"context"
	"encoding/csv"
	"os"
	"strconv"
	"sync"
	"sync/atomic"
	"time"

	apimeta "k8s.io/apimachinery/pkg/api/meta"
	"k8s.io/apimachinery/pkg/types"
	"sigs.k8s.io/yaml"

	kueue "sigs.k8s.io/kueue/apis/kueue/v1beta2"
	"sigs.k8s.io/kueue/pkg/workload"
	"sigs.k8s.io/kueue/test/performance/scheduler/runner/generator"
)

type CQEvent struct {
	Time      time.Time
	Name      kueue.ClusterQueueReference
	ClassName string
	Cohort    kueue.CohortReference
	UID       types.UID

	CPUReservation     int64
	CPUUsage           int64
	CPUQuota           int64
	PendingWorkloads   int32
	ReservingWorkloads int32
	AdmittedWorkloads  int32
	Active             bool
}

type CQState struct {
	FirstEventTime  time.Time
	FirstActiveTime time.Time
	CPUUsed         int64
	CPUMaxUsage     int64
	LastEvent       *CQEvent
}

var CQStateCsvHeader = []string{
	"name",
	"cohort",
	"class name",
	"CPU quota (mCPU)",
	"CPU used (mCPU * ms)",
	"CPU max usage (mCPU)",
	"monitor time (ms)",
}

func (cqs *CQState) CsvRecord() []string {
	monitoringTimeMs := cqs.LastEvent.Time.Sub(cqs.FirstEventTime).Milliseconds()
	return []string{
		string(cqs.LastEvent.Name),
		string(cqs.LastEvent.Cohort),
		cqs.LastEvent.ClassName,
		strconv.FormatInt(cqs.LastEvent.CPUQuota, 10),
		strconv.FormatInt(cqs.CPUUsed, 10),
		strconv.FormatInt(cqs.CPUMaxUsage, 10),
		strconv.FormatInt(monitoringTimeMs, 10),
	}
}

type CQStore map[string]*CQState

type WLEvent struct {
	Time time.Time
	types.NamespacedName
	UID       types.UID
	ClassName string
	Admitted  bool
	Evicted   bool
	Finished  bool
}

type WLState struct {
	ID int
	types.NamespacedName
	ClassName        string
	FirstEventTime   time.Time
	TimeToAdmitMs    int64
	TimeToFinishedMs int64
	EvictionCount    int32
	LastEvent        *WLEvent
}

var WLStateCsvHeader = []string{
	"id",
	"class name",
	"namespace",
	"name",
	"ms to admitted",
	"ms to finish",
	"num evictions",
}

func (wls *WLState) CsvRecord() []string {
	return []string{
		strconv.Itoa(wls.ID),
		wls.ClassName,
		wls.Namespace,
		wls.Name,
		strconv.FormatInt(wls.TimeToAdmitMs, 10),
		strconv.FormatInt(wls.TimeToFinishedMs, 10),
		strconv.FormatInt(int64(wls.EvictionCount), 10),
	}
}

type WLStore map[types.UID]*WLState

type Store struct {
	CQ CQStore
	WL WLStore
}

type Recorder struct {
	maxRecording time.Duration
	running      atomic.Bool
	wlEvChan     chan *WLEvent
	droppedWL    atomic.Uint64
	cqLatest     map[kueue.ClusterQueueReference]*CQEvent
	cqMu         sync.Mutex
	cqNotifyCh   chan struct{}

	Store Store
}

func New(maxRecording time.Duration) *Recorder {
	return &Recorder{
		maxRecording: maxRecording,
		running:      atomic.Bool{},
		wlEvChan:     make(chan *WLEvent, 1000),
		cqLatest:     make(map[kueue.ClusterQueueReference]*CQEvent),
		cqNotifyCh:   make(chan struct{}, 1),
		Store: Store{
			CQ: make(CQStore),
			WL: make(WLStore),
		},
	}
}

func (r *Recorder) recordCQEvent(ev *CQEvent) {
	state, found := r.Store.CQ[string(ev.Name)]
	if !found {
		state = &CQState{
			FirstEventTime: ev.Time,
			LastEvent:      ev,
		}
		r.Store.CQ[string(ev.Name)] = state
	} else {
		if state.LastEvent.CPUUsage > 0 {
			state.CPUUsed += state.LastEvent.CPUUsage * ev.Time.Sub(state.LastEvent.Time).Milliseconds()
		}
		state.LastEvent = ev
	}

	if ev.Active && state.FirstActiveTime.IsZero() {
		state.FirstActiveTime = ev.Time
	}
	state.CPUMaxUsage = max(state.CPUMaxUsage, ev.CPUUsage)
}

func (r *Recorder) recordWLEvent(ev *WLEvent) {
	state, found := r.Store.WL[ev.UID]
	if !found {
		state = &WLState{
			ID:             len(r.Store.WL),
			NamespacedName: ev.NamespacedName,
			ClassName:      ev.ClassName,
			FirstEventTime: ev.Time,
			LastEvent:      &WLEvent{},
		}
		r.Store.WL[ev.UID] = state
	}

	if ev.Admitted && !state.LastEvent.Admitted {
		state.TimeToAdmitMs = ev.Time.Sub(state.FirstEventTime).Milliseconds()
	}

	if ev.Evicted && !state.LastEvent.Evicted {
		state.EvictionCount++
	}

	if ev.Finished && !state.LastEvent.Finished {
		state.TimeToFinishedMs = ev.Time.Sub(state.FirstEventTime).Milliseconds()
	}

	state.LastEvent = ev
}

func (r *Recorder) expectMoreEvents() bool {
	for _, cqStatus := range r.Store.CQ {
		s := cqStatus.LastEvent
		if (s.PendingWorkloads > 0 || s.ReservingWorkloads > 0) && s.Active {
			return true
		}
	}
	return false
}

root@c11a630b6f8b:/testbed $

exit code: 0

2026-04-25 03:40:37,898 - 
================================== Ai Message ==================================

Thought: Continue inspecting recorder.go for the Summary struct definition.
Action: <command>sed -n '220,440p' test/performance/scheduler/runner/recorder/recorder.go</command>

 -- <step_cost> input_tok: 41918, output_tok: 73, cost_usd: nan </step_cost>

2026-04-25 03:40:37,911 - 
================================ Human Message =================================

Observation:
sed -n '220,440p' test/performance/scheduler/runner/recorder/recorder.go

type CQGroupSummary struct {
	CPUUsed         int64     `json:"cpuUsed"`
	CPUAverageUsage int64     `json:"cpuAverageUsage"`
	NominalQuota    int64     `json:"nominalQuota"`
	FirstEventTime  time.Time `json:"firstEventTime"`
	LastEventTime   time.Time `json:"lastEventTime"`
}

func (qgs *CQGroupSummary) AddQueueSummary(qs *CQState) {
	qgs.CPUUsed += qs.CPUUsed
	qgs.NominalQuota += qs.LastEvent.CPUQuota
	if qs.FirstEventTime.Before(qgs.FirstEventTime) {
		qgs.FirstEventTime = qs.FirstEventTime
	}
	if qs.LastEvent.Time.After(qgs.LastEventTime) {
		qgs.LastEventTime = qs.LastEvent.Time
	}
}

func (qgs *CQGroupSummary) refreshAverage() {
	monitoringTime := qgs.LastEventTime.Sub(qgs.FirstEventTime).Milliseconds()
	if monitoringTime > 0 {
		qgs.CPUAverageUsage = qgs.CPUUsed / monitoringTime
	}
}

func newCQGroupSummary(qs *CQState) *CQGroupSummary {
	ret := &CQGroupSummary{
		CPUUsed:         qs.CPUUsed,
		CPUAverageUsage: 0,
		NominalQuota:    qs.LastEvent.CPUQuota,
		FirstEventTime:  qs.FirstEventTime,
		LastEventTime:   qs.LastEvent.Time,
	}
	return ret
}

type WorkloadsClassSummary struct {
	Count                    int32 `json:"count"`
	totalTimeToAdmissionMs   int64 `json:"-"`
	totalTimeToFinishMs      int64 `json:"-"`
	TotalEvictions           int32 `json:"totalEvictions"`
	AverageTimeToAdmissionMs int64 `json:"averageTimeToAdmissionMs"`
	AverageTimeToFinishMs    int64 `json:"averageTimeToFinishMs"`
}

func (wcs *WorkloadsClassSummary) refreshAverage() {
	if wcs == nil || wcs.Count == 0 {
		return
	}
	wcs.AverageTimeToAdmissionMs = wcs.totalTimeToAdmissionMs / int64(wcs.Count)
	wcs.AverageTimeToFinishMs = wcs.totalTimeToFinishMs / int64(wcs.Count)
}

type Summary struct {
	ClusterQueueClasses map[string]*CQGroupSummary        `json:"clusterQueueClasses"`
	WorkloadClasses     map[string]*WorkloadsClassSummary `json:"workloadClasses"`
	DroppedWLEvents     uint64                            `json:"droppedWorkloadEvents"`
}

func (r *Recorder) WriteSummary(path string) error {
	summary := Summary{
		ClusterQueueClasses: map[string]*CQGroupSummary{},
		WorkloadClasses:     map[string]*WorkloadsClassSummary{},
		DroppedWLEvents:     r.droppedWL.Load(),
	}

	for _, cqState := range r.Store.CQ {
		if cqState.LastEvent == nil {
			continue
		}
		if groupSummary, found := summary.ClusterQueueClasses[cqState.LastEvent.ClassName]; found {
			groupSummary.AddQueueSummary(cqState)
		} else {
			summary.ClusterQueueClasses[cqState.LastEvent.ClassName] = newCQGroupSummary(cqState)
		}
	}

	for _, group := range summary.ClusterQueueClasses {
		group.refreshAverage()
	}

	for _, wlState := range r.Store.WL {
		if class, found := summary.WorkloadClasses[wlState.ClassName]; !found {
			summary.WorkloadClasses[wlState.ClassName] = &WorkloadsClassSummary{
				Count:                  1,
				totalTimeToAdmissionMs: wlState.TimeToAdmitMs,
				totalTimeToFinishMs:    wlState.TimeToFinishedMs,
				TotalEvictions:         wlState.EvictionCount,
			}
		} else {
			class.Count++
